loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.6967975963716921,0.5201133144475921,100.61924314498901,True,False,,,1,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-28-38,1680535718,100.61924314498901,1443,MacBook-Pro-2,127.0.0.1,100.61924314498901,0,1,0.0022809505462646484
0.6903733559276747,0.5201133144475921,98.516597032547,True,False,,,2,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-30-17,1680535817,199.135840177536,1443,MacBook-Pro-2,127.0.0.1,199.135840177536,0,2,0.0022809505462646484
0.6903185792591261,0.5201133144475921,98.54881286621094,True,False,,,3,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-31-55,1680535915,297.68465304374695,1443,MacBook-Pro-2,127.0.0.1,297.68465304374695,0,3,0.0022809505462646484
0.6923709874567778,0.5201133144475921,98.70409917831421,True,False,,,4,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-33-34,1680536014,396.38875222206116,1443,MacBook-Pro-2,127.0.0.1,396.38875222206116,0,4,0.0022809505462646484
0.6975523648054703,0.5201133144475921,99.3406457901001,True,False,,,5,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-35-13,1680536113,495.72939801216125,1443,MacBook-Pro-2,127.0.0.1,495.72939801216125,0,5,0.0022809505462646484
0.6910194806430651,0.5201133144475921,99.03033924102783,True,False,,,6,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-36-52,1680536212,594.7597372531891,1443,MacBook-Pro-2,127.0.0.1,594.7597372531891,0,6,0.0022809505462646484
0.697594746299412,0.5201133144475921,98.56489682197571,True,False,,,7,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-38-31,1680536311,693.3246340751648,1443,MacBook-Pro-2,127.0.0.1,693.3246340751648,0,7,0.0022809505462646484
0.6902326941490173,0.5201133144475921,98.66805815696716,True,False,,,8,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-40-09,1680536409,791.992692232132,1443,MacBook-Pro-2,127.0.0.1,791.992692232132,0,8,0.0022809505462646484
0.6925022031949915,0.5201133144475921,98.59150290489197,True,False,,,9,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-41-48,1680536508,890.5841951370239,1443,MacBook-Pro-2,127.0.0.1,890.5841951370239,0,9,0.0022809505462646484
0.6973831316699153,0.5201133144475921,98.57282400131226,True,False,,,10,f7641_00000,1b2924db4061408c9761225c4a15754f,2023-04-03_08-43-27,1680536607,989.1570191383362,1443,MacBook-Pro-2,127.0.0.1,989.1570191383362,0,10,0.0022809505462646484
