loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.6902685364087423,0.5201133144475921,100.33811497688293,True,False,,,1,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-12-44,1680462764,100.33811497688293,3346,MacBook-Pro-2,127.0.0.1,100.33811497688293,0,1,0.0025200843811035156
0.6911382079124451,0.5201133144475921,98.25987887382507,True,False,,,2,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-14-22,1680462862,198.597993850708,3346,MacBook-Pro-2,127.0.0.1,198.597993850708,0,2,0.0025200843811035156
0.6925693104664484,0.5201133144475921,98.08498620986938,True,False,,,3,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-16-00,1680462960,296.6829800605774,3346,MacBook-Pro-2,127.0.0.1,296.6829800605774,0,3,0.0025200843811035156
0.687322661280632,0.5201133144475921,98.872239112854,True,False,,,4,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-17-39,1680463059,395.5552191734314,3346,MacBook-Pro-2,127.0.0.1,395.5552191734314,0,4,0.0025200843811035156
0.6872353752454122,0.5201133144475921,97.84750270843506,True,False,,,5,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-19-17,1680463157,493.40272188186646,3346,MacBook-Pro-2,127.0.0.1,493.40272188186646,0,5,0.0025200843811035156
0.7017030715942383,0.5201133144475921,98.14914321899414,True,False,,,6,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-20-55,1680463255,591.5518651008606,3346,MacBook-Pro-2,127.0.0.1,591.5518651008606,0,6,0.0025200843811035156
0.7014081130425135,0.5201133144475921,98.57801795005798,True,False,,,7,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-22-34,1680463354,690.1298830509186,3346,MacBook-Pro-2,127.0.0.1,690.1298830509186,0,7,0.0025200843811035156
0.6872042616208395,0.5201133144475921,98.27275800704956,True,False,,,8,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-24-12,1680463452,788.4026410579681,3346,MacBook-Pro-2,127.0.0.1,788.4026410579681,0,8,0.0025200843811035156
0.6872826566298803,0.5201133144475921,98.89897990226746,True,False,,,9,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-25-51,1680463551,887.3016209602356,3346,MacBook-Pro-2,127.0.0.1,887.3016209602356,0,9,0.0025200843811035156
0.6952576786279678,0.5201133144475921,98.39754509925842,True,False,,,10,29294_00033,72740c8c975448a9888d44366908f7f3,2023-04-02_12-27-29,1680463649,985.699166059494,3346,MacBook-Pro-2,127.0.0.1,985.699166059494,0,10,0.0025200843811035156
