loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.6864850769440333,0.5201133144475921,99.82983779907227,True,False,,,1,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-10-24,1680459024,99.82983779907227,3346,MacBook-Pro-2,127.0.0.1,99.82983779907227,0,1,0.0025200843811035156
0.6915550082921982,0.4906515580736544,97.68535828590393,True,False,,,2,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-12-01,1680459121,197.5151960849762,3346,MacBook-Pro-2,127.0.0.1,197.5151960849762,0,2,0.0025200843811035156
0.7018697957197825,0.5201133144475921,97.40421485900879,True,False,,,3,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-13-39,1680459219,294.919410943985,3346,MacBook-Pro-2,127.0.0.1,294.919410943985,0,3,0.0025200843811035156
0.6916549603144327,0.5201133144475921,97.12509799003601,True,False,,,4,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-15-16,1680459316,392.044508934021,3346,MacBook-Pro-2,127.0.0.1,392.044508934021,0,4,0.0025200843811035156
0.6865549385547638,0.5201133144475921,97.47264313697815,True,False,,,5,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-16-53,1680459413,489.51715207099915,3346,MacBook-Pro-2,127.0.0.1,489.51715207099915,0,5,0.0025200843811035156
0.6864249954620997,0.5201133144475921,97.69400882720947,True,False,,,6,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-18-31,1680459511,587.2111608982086,3346,MacBook-Pro-2,127.0.0.1,587.2111608982086,0,6,0.0025200843811035156
0.7001987397670746,0.5201133144475921,97.46189522743225,True,False,,,7,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-20-08,1680459608,684.6730561256409,3346,MacBook-Pro-2,127.0.0.1,684.6730561256409,0,7,0.0025200843811035156
0.6876613249381384,0.5201133144475921,97.81651568412781,True,False,,,8,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-21-46,1680459706,782.4895718097687,3346,MacBook-Pro-2,127.0.0.1,782.4895718097687,0,8,0.0025200843811035156
0.6876203169425329,0.5201133144475921,97.37956714630127,True,False,,,9,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-23-24,1680459804,879.86913895607,3346,MacBook-Pro-2,127.0.0.1,879.86913895607,0,9,0.0025200843811035156
0.6877617587645849,0.5201133144475921,97.53175401687622,True,False,,,10,29294_00021,72740c8c975448a9888d44366908f7f3,2023-04-02_11-25-01,1680459901,977.4008929729462,3346,MacBook-Pro-2,127.0.0.1,977.4008929729462,0,10,0.0025200843811035156
